"Id","StoreId","DayOfWeek","StartTime","EndTime","InfoTextDe","InfoTextEn","ShowInfoTextInsteadOfTime"
3188274,"ad5ca6ce-0cb8-401c-8722-d07414b3ca94",1,"2021-10-13 09:00:00","2021-10-13 15:00:00",NULL,NULL,False
3234350,"5d9de3d2-0e82-455d-b466-8ee314c2e547",5,"2021-10-22 09:00:00","2021-10-22 20:00:00",NULL,NULL,False
3080812,"5d1ba89b-5e1e-40ed-8db9-8c9a07e81f8d",5,"2021-09-23 12:30:00","2021-09-23 22:00:00",NULL,NULL,False
3234351,"5d9de3d2-0e82-455d-b466-8ee314c2e547",4,"2021-10-22 09:00:00","2021-10-22 20:00:00",NULL,NULL,False
3234352,"5d9de3d2-0e82-455d-b466-8ee314c2e547",3,"2021-10-22 09:00:00","2021-10-22 20:00:00",NULL,NULL,False
3080813,"5d1ba89b-5e1e-40ed-8db9-8c9a07e81f8d",4,"2021-09-23 15:00:00","2021-09-23 22:00:00",NULL,NULL,False
3080814,"5d1ba89b-5e1e-40ed-8db9-8c9a07e81f8d",3,"2021-09-23 15:00:00","2021-09-23 22:00:00",NULL,NULL,False
3080815,"5d1ba89b-5e1e-40ed-8db9-8c9a07e81f8d",2,"2021-09-23 15:00:00","2021-09-23 22:00:00",NULL,NULL,False
3079651,"bdc9da69-ee59-4884-b6b0-afa3c8209027",6,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3079652,"bdc9da69-ee59-4884-b6b0-afa3c8209027",5,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3234353,"5d9de3d2-0e82-455d-b466-8ee314c2e547",2,"2021-10-22 09:00:00","2021-10-22 20:00:00",NULL,NULL,False
3125742,"2f7e572f-83b9-42d7-b75e-49a40d230f0b",5,"2021-10-01 08:30:00","2021-10-01 14:45:00",NULL,NULL,False
3080882,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",6,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3125743,"2f7e572f-83b9-42d7-b75e-49a40d230f0b",4,"2021-10-01 08:30:00","2021-10-01 14:45:00",NULL,NULL,False
3075439,"8ae7b619-69fb-4ccd-ad5b-b92c357bd020",3,"2021-09-23 12:00:00","2021-09-23 23:30:00",NULL,NULL,False
3234354,"5d9de3d2-0e82-455d-b466-8ee314c2e547",6,"2021-10-22 10:00:00","2021-10-22 20:00:00",NULL,NULL,False
3234691,"0083ef07-d415-4f25-ba32-0754d788ed59",5,"2021-10-22 12:00:00","2021-10-22 23:00:00",NULL,NULL,False
3079653,"bdc9da69-ee59-4884-b6b0-afa3c8209027",4,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3234692,"0083ef07-d415-4f25-ba32-0754d788ed59",4,"2021-10-22 11:30:00","2021-10-22 23:00:00",NULL,NULL,False
3079654,"bdc9da69-ee59-4884-b6b0-afa3c8209027",3,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3234693,"0083ef07-d415-4f25-ba32-0754d788ed59",3,"2021-10-22 11:30:00","2021-10-22 23:00:00",NULL,NULL,False
3075440,"8ae7b619-69fb-4ccd-ad5b-b92c357bd020",2,"2021-09-23 12:00:00","2021-09-23 23:30:00",NULL,NULL,False
3075441,"8ae7b619-69fb-4ccd-ad5b-b92c357bd020",1,"2021-09-23 12:00:00","2021-09-23 23:30:00",NULL,NULL,False
3077230,"be6dc540-3355-43bd-b2a7-d7147e117d1e",5,"2021-09-23 10:00:00","2021-09-23 17:00:00",NULL,NULL,False
3234694,"0083ef07-d415-4f25-ba32-0754d788ed59",2,"2021-10-22 11:30:00","2021-10-22 23:00:00",NULL,NULL,False
3125744,"2f7e572f-83b9-42d7-b75e-49a40d230f0b",3,"2021-10-01 08:30:00","2021-10-01 14:45:00",NULL,NULL,False
3125745,"2f7e572f-83b9-42d7-b75e-49a40d230f0b",2,"2021-10-01 08:30:00","2021-10-01 14:45:00",NULL,NULL,False
3079655,"bdc9da69-ee59-4884-b6b0-afa3c8209027",2,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3234695,"0083ef07-d415-4f25-ba32-0754d788ed59",1,"2021-10-22 11:30:00","2021-10-22 23:00:00",NULL,NULL,False
3077231,"be6dc540-3355-43bd-b2a7-d7147e117d1e",4,"2021-09-23 10:00:00","2021-09-23 17:00:00",NULL,NULL,False
3077232,"be6dc540-3355-43bd-b2a7-d7147e117d1e",3,"2021-09-23 10:00:00","2021-09-23 17:00:00",NULL,NULL,False
3079656,"bdc9da69-ee59-4884-b6b0-afa3c8209027",1,"2021-09-23 17:00:00","2021-09-23 23:00:00",NULL,NULL,False
3080883,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",5,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080884,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",4,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3153466,"24ad55cc-18ac-4fe2-bd50-514ec49ec5ef",5,"2021-10-06 08:30:00","2021-10-06 15:00:00",NULL,NULL,False
3153467,"24ad55cc-18ac-4fe2-bd50-514ec49ec5ef",4,"2021-10-06 08:30:00","2021-10-06 15:00:00",NULL,NULL,False
3153468,"24ad55cc-18ac-4fe2-bd50-514ec49ec5ef",3,"2021-10-06 08:30:00","2021-10-06 15:00:00",NULL,NULL,False
3153469,"24ad55cc-18ac-4fe2-bd50-514ec49ec5ef",2,"2021-10-06 08:30:00","2021-10-06 15:00:00",NULL,NULL,False
3080885,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",3,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080886,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",2,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080887,"8b5d701c-5bd6-4be2-9a40-0a5ef77573b9",1,"2021-09-23 10:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080908,"285fb427-48f1-43aa-9139-cbe484356fb8",0,"2021-09-23 12:00:00","2021-09-23 19:00:00",NULL,NULL,False
3082750,"a80e3ba5-03de-45c0-a304-4a72a2040272",4,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3082751,"a80e3ba5-03de-45c0-a304-4a72a2040272",3,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3153470,"24ad55cc-18ac-4fe2-bd50-514ec49ec5ef",1,"2021-10-06 08:30:00","2021-10-06 15:00:00",NULL,NULL,False
3082752,"a80e3ba5-03de-45c0-a304-4a72a2040272",2,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3082753,"a80e3ba5-03de-45c0-a304-4a72a2040272",1,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3150431,"3e4d15b3-682b-4eef-a3b7-f42de3b7661f",5,"2021-10-06 08:30:00","2021-10-06 14:00:00",NULL,NULL,False
3150432,"3e4d15b3-682b-4eef-a3b7-f42de3b7661f",4,"2021-10-06 08:30:00","2021-10-06 14:00:00",NULL,NULL,False
3150433,"3e4d15b3-682b-4eef-a3b7-f42de3b7661f",3,"2021-10-06 08:30:00","2021-10-06 14:00:00",NULL,NULL,False
3150434,"3e4d15b3-682b-4eef-a3b7-f42de3b7661f",2,"2021-10-06 08:30:00","2021-10-06 14:00:00",NULL,NULL,False
3150435,"3e4d15b3-682b-4eef-a3b7-f42de3b7661f",1,"2021-10-06 08:30:00","2021-10-06 14:00:00",NULL,NULL,False
3079657,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",0,"2021-09-23 17:00:00","2021-09-23 21:00:00",NULL,NULL,False
3079658,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",6,"2021-09-23 17:00:00","2021-09-23 21:00:00",NULL,NULL,False
3079659,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",5,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3080825,"e58a1e94-3cd1-4221-a3e2-ec491a1fedfb",2,"2021-09-23 06:30:00","2021-09-23 18:30:00",NULL,NULL,False
3080826,"e58a1e94-3cd1-4221-a3e2-ec491a1fedfb",1,"2021-09-23 06:30:00","2021-09-23 18:30:00",NULL,NULL,False
3084715,"335eb71d-ab77-416b-8fb1-0b0577b0f4b3",2,"2021-09-23 05:15:00","2021-09-23 22:00:00",NULL,NULL,False
3078399,"ffc91f9e-28b9-43e8-bfa4-fde82509ebeb",3,"2021-09-23 11:00:00","2021-09-23 23:00:00",NULL,NULL,False
3078400,"ffc91f9e-28b9-43e8-bfa4-fde82509ebeb",2,"2021-09-23 11:00:00","2021-09-23 23:00:00",NULL,NULL,False
3078446,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",0,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3077125,"c6a5d6a1-6a87-48e6-b318-958dba22338d",6,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3084716,"335eb71d-ab77-416b-8fb1-0b0577b0f4b3",1,"2021-09-23 05:15:00","2021-09-23 22:00:00",NULL,NULL,False
3125629,"af315e4c-8f22-4411-aa28-7c6019924ac1",5,"2021-10-01 07:30:00","2021-10-01 14:00:00",NULL,NULL,False
3074436,"3cf79016-6fc3-4200-99e1-2fafdc97684a",1,"2021-09-23 12:00:00","2021-09-23 21:30:00",NULL,NULL,False
3125630,"af315e4c-8f22-4411-aa28-7c6019924ac1",4,"2021-10-01 07:30:00","2021-10-01 14:00:00",NULL,NULL,False
3081556,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",0,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3081557,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",0,"2021-09-23 12:00:00","2021-09-23 13:00:00",NULL,NULL,False
3081558,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",6,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077126,"c6a5d6a1-6a87-48e6-b318-958dba22338d",5,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077127,"c6a5d6a1-6a87-48e6-b318-958dba22338d",4,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077128,"c6a5d6a1-6a87-48e6-b318-958dba22338d",3,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3074444,"1b389c78-5d36-436d-98bf-9b407178c5e7",4,"2021-09-23 11:30:00","2021-09-23 13:30:00",NULL,NULL,False
3125631,"af315e4c-8f22-4411-aa28-7c6019924ac1",3,"2021-10-01 07:30:00","2021-10-01 14:00:00",NULL,NULL,False
3125632,"af315e4c-8f22-4411-aa28-7c6019924ac1",2,"2021-10-01 07:30:00","2021-10-01 14:00:00",NULL,NULL,False
3125638,"af315e4c-8f22-4411-aa28-7c6019924ac1",1,"2021-10-01 07:30:00","2021-10-01 14:00:00",NULL,NULL,False
3074445,"1b389c78-5d36-436d-98bf-9b407178c5e7",3,"2021-09-23 11:30:00","2021-09-23 13:30:00",NULL,NULL,False
3074446,"1b389c78-5d36-436d-98bf-9b407178c5e7",2,"2021-09-23 11:30:00","2021-09-23 13:30:00",NULL,NULL,False
3192107,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",0,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3077129,"c6a5d6a1-6a87-48e6-b318-958dba22338d",2,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077130,"c6a5d6a1-6a87-48e6-b318-958dba22338d",0,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077131,"c6a5d6a1-6a87-48e6-b318-958dba22338d",1,"2021-09-23 12:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077148,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",0,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077149,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",6,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077150,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",5,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077151,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",4,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077152,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",3,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077153,"bb1781e2-54bd-462d-bb2f-42138fbc1c9c",2,"2021-09-23 12:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077177,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",6,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3078447,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",6,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3078448,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",5,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3077178,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",5,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3078449,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",4,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3078450,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",3,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3081559,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",6,"2021-09-23 12:00:00","2021-09-23 13:00:00",NULL,NULL,False
3081560,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",5,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3077179,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",4,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3077180,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",3,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3192108,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",6,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3081561,"24c156a4-b1dc-406a-af1a-83cd6a2daeb4",5,"2021-09-23 12:00:00","2021-09-23 13:00:00",NULL,NULL,False
3081618,"4ac59baa-6d0b-4dfc-9832-49b34b07b5f5",0,"2021-09-23 09:20:00","2021-09-23 16:40:00",NULL,NULL,False
3081619,"4ac59baa-6d0b-4dfc-9832-49b34b07b5f5",6,"2021-09-23 09:20:00","2021-09-23 16:40:00",NULL,NULL,False
3192109,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",5,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3192110,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",4,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3077181,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",2,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3077182,"7c3acc65-4b06-4a23-8fc5-bb46539365eb",1,"2021-09-23 09:00:00","2021-09-23 19:00:00",NULL,NULL,False
3130616,"2fd672cb-231f-48b6-a039-29a942b569ac",0,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130617,"2fd672cb-231f-48b6-a039-29a942b569ac",6,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130618,"2fd672cb-231f-48b6-a039-29a942b569ac",5,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130619,"2fd672cb-231f-48b6-a039-29a942b569ac",4,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130620,"2fd672cb-231f-48b6-a039-29a942b569ac",3,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130621,"2fd672cb-231f-48b6-a039-29a942b569ac",2,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3130622,"2fd672cb-231f-48b6-a039-29a942b569ac",1,"2021-10-01 08:30:00","2021-10-01 19:00:00",NULL,NULL,False
3077216,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",0,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077217,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",1,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077218,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",1,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077219,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",2,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077220,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",2,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077221,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",3,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077222,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",3,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077223,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",4,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077224,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",4,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077225,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",5,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077226,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",5,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077227,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",6,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3077228,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",6,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3077229,"edd9cbd9-04f0-4b7e-ae53-6e9fe9c7dc37",0,"2021-09-23 17:00:00","2021-09-23 20:30:00",NULL,NULL,False
3078451,"3d9e0c6e-769f-4e92-859c-dce1e229e69a",2,"2021-09-23 11:30:00","2021-09-23 21:30:00",NULL,NULL,False
3192111,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",3,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3192112,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",2,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3192113,"2c1fde53-a4fa-4353-8c4b-6c608aac6765",1,"2021-10-14 13:00:00","2021-10-14 22:00:00",NULL,NULL,False
3083777,"b967311e-5b78-4d83-91fd-a33096aeccad",0,"2021-09-23 10:00:00","2021-09-23 15:00:00",NULL,NULL,False
3083778,"b967311e-5b78-4d83-91fd-a33096aeccad",6,"2021-09-23 10:00:00","2021-09-23 15:00:00",NULL,NULL,False
3083779,"b967311e-5b78-4d83-91fd-a33096aeccad",5,"2021-09-23 08:00:00","2021-09-23 16:00:00",NULL,NULL,False
3083780,"b967311e-5b78-4d83-91fd-a33096aeccad",4,"2021-09-23 08:00:00","2021-09-23 16:00:00",NULL,NULL,False
3083781,"b967311e-5b78-4d83-91fd-a33096aeccad",3,"2021-09-23 08:00:00","2021-09-23 16:00:00",NULL,NULL,False
3083782,"b967311e-5b78-4d83-91fd-a33096aeccad",2,"2021-09-23 08:00:00","2021-09-23 16:00:00",NULL,NULL,False
3234367,"bbd228b2-37eb-44f6-beef-4d12ecd9eeaf",5,"2021-10-22 11:00:00","2021-10-22 14:30:00",NULL,NULL,False
3083783,"b967311e-5b78-4d83-91fd-a33096aeccad",1,"2021-09-23 08:00:00","2021-09-23 16:00:00",NULL,NULL,False
3080827,"99d265ad-2e0d-4516-baa3-989ed63001e8",6,"2021-09-23 10:00:00","2021-09-23 15:00:00",NULL,NULL,False
3076065,"86afe687-97b8-4e9e-975f-6f0f3162b974",6,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3076066,"86afe687-97b8-4e9e-975f-6f0f3162b974",5,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3079660,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",4,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3079661,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",3,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3081549,"eafb4c28-68d6-4838-970b-1df4ceb1605a",0,"2021-09-23 07:00:00","2021-09-23 18:30:00",NULL,NULL,False
3076067,"86afe687-97b8-4e9e-975f-6f0f3162b974",4,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3081550,"eafb4c28-68d6-4838-970b-1df4ceb1605a",6,"2021-09-23 07:00:00","2021-09-23 19:45:00",NULL,NULL,False
3081551,"eafb4c28-68d6-4838-970b-1df4ceb1605a",5,"2021-09-23 07:00:00","2021-09-23 19:45:00",NULL,NULL,False
3076068,"86afe687-97b8-4e9e-975f-6f0f3162b974",3,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3084734,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",6,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3084735,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",5,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3084736,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",4,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3084737,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",3,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3084738,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",2,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3084739,"7600ad9b-e2a4-496d-9ce1-11cff9a19e35",1,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3080828,"99d265ad-2e0d-4516-baa3-989ed63001e8",5,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3080829,"99d265ad-2e0d-4516-baa3-989ed63001e8",4,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3080830,"99d265ad-2e0d-4516-baa3-989ed63001e8",3,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3079662,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",2,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3076069,"86afe687-97b8-4e9e-975f-6f0f3162b974",2,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3083835,"b38d6468-360b-41b4-9ae1-6f0e86a130ae",5,"2021-09-23 10:15:00","2021-09-23 15:45:00",NULL,NULL,False
3083836,"b38d6468-360b-41b4-9ae1-6f0e86a130ae",4,"2021-09-23 10:15:00","2021-09-23 15:45:00",NULL,NULL,False
3080831,"99d265ad-2e0d-4516-baa3-989ed63001e8",2,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3080832,"99d265ad-2e0d-4516-baa3-989ed63001e8",1,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3083837,"b38d6468-360b-41b4-9ae1-6f0e86a130ae",3,"2021-09-23 10:15:00","2021-09-23 15:45:00",NULL,NULL,False
3083838,"b38d6468-360b-41b4-9ae1-6f0e86a130ae",2,"2021-09-23 10:15:00","2021-09-23 15:45:00",NULL,NULL,False
3079663,"b3a2fc16-e6ae-4f92-a324-2017148e1da9",1,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3083839,"b38d6468-360b-41b4-9ae1-6f0e86a130ae",1,"2021-09-23 10:15:00","2021-09-23 15:45:00",NULL,NULL,False
3076070,"86afe687-97b8-4e9e-975f-6f0f3162b974",1,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3153471,"11010f05-3d25-4073-9c58-5f80d03cc58c",5,"2021-10-06 08:00:00","2021-10-06 14:30:00",NULL,NULL,False
3153472,"11010f05-3d25-4073-9c58-5f80d03cc58c",4,"2021-10-06 08:00:00","2021-10-06 14:30:00",NULL,NULL,False
3076090,"1df0f14b-6954-4711-b835-8d9d8f43ddff",0,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3153473,"11010f05-3d25-4073-9c58-5f80d03cc58c",3,"2021-10-06 08:00:00","2021-10-06 14:30:00",NULL,NULL,False
3076091,"1df0f14b-6954-4711-b835-8d9d8f43ddff",5,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3076092,"1df0f14b-6954-4711-b835-8d9d8f43ddff",4,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3076093,"1df0f14b-6954-4711-b835-8d9d8f43ddff",3,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3075407,"4796347d-6572-4f36-a7c4-0002701f254b",0,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075408,"4796347d-6572-4f36-a7c4-0002701f254b",1,"2021-09-23 17:30:00","2021-09-23 21:00:00",NULL,NULL,False
3084745,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",0,"2021-09-23 11:30:00","2021-09-23 21:00:00",NULL,NULL,False
3084746,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",6,"2021-09-23 11:30:00","2021-09-23 22:00:00",NULL,NULL,False
3079676,"08e1a423-4dfa-4fc7-ba76-ff502482ad5d",6,"2021-09-23 11:30:00","2021-09-23 17:00:00",NULL,NULL,False
3084747,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",5,"2021-09-23 16:30:00","2021-09-23 22:00:00",NULL,NULL,False
3084748,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",5,"2021-09-23 11:30:00","2021-09-23 14:00:00",NULL,NULL,False
3084749,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",4,"2021-09-23 16:30:00","2021-09-23 21:00:00",NULL,NULL,False
3084750,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",4,"2021-09-23 11:30:00","2021-09-23 14:00:00",NULL,NULL,False
3082780,"c64fa41d-569f-445e-912f-c0cb31615de8",5,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3075409,"4796347d-6572-4f36-a7c4-0002701f254b",2,"2021-09-23 12:00:00","2021-09-23 15:00:00",NULL,NULL,False
3075410,"4796347d-6572-4f36-a7c4-0002701f254b",2,"2021-09-23 17:30:00","2021-09-23 21:00:00",NULL,NULL,False
3084751,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",3,"2021-09-23 16:30:00","2021-09-23 21:00:00",NULL,NULL,False
3153474,"11010f05-3d25-4073-9c58-5f80d03cc58c",2,"2021-10-06 08:00:00","2021-10-06 14:30:00",NULL,NULL,False
3153475,"11010f05-3d25-4073-9c58-5f80d03cc58c",1,"2021-10-06 08:00:00","2021-10-06 14:30:00",NULL,NULL,False
3084752,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",3,"2021-09-23 11:30:00","2021-09-23 14:00:00",NULL,NULL,False
3084753,"5ce45b30-502a-4ebd-9748-d7b4c40b0505",2,"2021-09-23 16:30:00","2021-09-23 21:00:00",NULL,NULL,False
