;stations_id;mess_datum;qn_3;fx;fm;qn_4;rsk;rskf;sdk;shk_tag;nm;vpm;pm;tmk;upm;txk;tnk;tgk;eor
26931;2968;2019-09-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;12.5;-999.0;17.0;64.33;20.7;11.3;8.7;eor
26932;2968;2019-09-04 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;14.0;-999.0;18.7;66.46;26.8;14.6;12.1;eor
26933;2968;2019-09-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.9;-999.0;15.1;70.0;19.8;10.4;6.9;eor
26934;2968;2019-09-06 00:00:00+00:00;-999;-999.0;-999.0;3;2.6;4;-999.0;-999;-999.0;9.5;-999.0;14.9;60.17;21.2;7.4;4.7;eor
26935;2968;2019-09-07 00:00:00+00:00;-999;-999.0;-999.0;3;9.9;4;-999.0;-999;-999.0;13.5;-999.0;14.3;83.42;19.0;11.4;11.0;eor
26936;2968;2019-09-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.6;4;-999.0;-999;-999.0;13.1;-999.0;13.9;83.29;17.3;11.3;10.6;eor
26937;2968;2019-09-09 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.4;-999.0;14.3;71.25;19.4;11.3;9.8;eor
26938;2968;2019-09-10 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;10.7;-999.0;14.5;67.96;21.8;8.9;7.1;eor
26939;2968;2019-09-11 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;12.7;-999.0;15.1;74.08;21.1;10.9;8.6;eor
26940;2968;2019-09-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;16.4;-999.0;19.3;74.46;24.2;15.8;14.1;eor
26941;2968;2019-09-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;16.1;-999.0;18.7;74.46;22.1;13.9;10.6;eor
26942;2968;2019-09-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.4;-999.0;16.1;64.96;23.0;9.8;7.1;eor
26943;2968;2019-09-15 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.2;-999.0;17.4;60.21;25.8;9.7;7.0;eor
26944;2968;2019-09-16 00:00:00+00:00;-999;-999.0;-999.0;3;1.0;4;-999.0;-999;-999.0;14.3;-999.0;15.8;79.75;20.9;13.1;11.2;eor
26945;2968;2019-09-17 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.5;-999.0;14.9;69.13;19.5;8.8;5.6;eor
26946;2968;2019-09-18 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.2;-999.0;12.2;67.08;19.2;5.4;2.8;eor
26947;2968;2019-09-19 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.4;-999.0;11.9;64.0;18.5;5.3;2.2;eor
26948;2968;2019-09-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.1;-999.0;12.8;58.58;21.0;5.1;2.5;eor
26949;2968;2019-09-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.1;-999.0;17.3;43.75;25.0;8.5;4.2;eor
26950;2968;2019-09-22 00:00:00+00:00;-999;-999.0;-999.0;3;-999.0;-999;-999.0;-999;-999.0;12.6;-999.0;20.2;53.54;27.1;14.1;10.7;eor
26951;2968;2019-09-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;15.3;-999.0;16.7;81.29;20.7;14.0;12.4;eor
26952;2968;2019-09-24 00:00:00+00:00;-999;-999.0;-999.0;3;1.9;4;-999.0;-999;-999.0;13.7;-999.0;15.6;78.46;20.6;11.9;10.1;eor
26953;2968;2019-09-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;14.7;-999.0;16.4;79.54;19.6;14.0;12.6;eor
26954;2968;2019-09-26 00:00:00+00:00;-999;-999.0;-999.0;3;8.6;4;-999.0;-999;-999.0;16.9;-999.0;16.9;87.33;18.5;14.6;13.7;eor
26955;2968;2019-09-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;14.0;-999.0;16.7;75.08;21.8;13.9;12.6;eor
26956;2968;2019-09-28 00:00:00+00:00;-999;-999.0;-999.0;3;1.1;4;-999.0;-999;-999.0;13.4;-999.0;16.0;73.54;18.8;14.4;12.9;eor
26957;2968;2019-09-29 00:00:00+00:00;-999;-999.0;-999.0;3;3.5;4;-999.0;-999;-999.0;14.0;-999.0;16.9;72.54;19.4;15.0;13.7;eor
26958;2968;2019-09-30 00:00:00+00:00;-999;-999.0;-999.0;3;1.2;4;-999.0;-999;-999.0;12.8;-999.0;15.8;71.71;18.5;13.7;11.9;eor
26959;2968;2019-10-01 00:00:00+00:00;-999;-999.0;-999.0;3;15.3;4;-999.0;-999;-999.0;15.5;-999.0;15.8;86.25;17.2;13.9;13.1;eor
26960;2968;2019-10-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;10.7;-999.0;11.4;79.0;14.6;9.0;6.8;eor
26961;2968;2019-10-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;11.1;-999.0;10.9;84.63;14.1;8.0;5.5;eor
26962;2968;2019-10-04 00:00:00+00:00;-999;-999.0;-999.0;3;6.7;4;-999.0;-999;-999.0;11.7;-999.0;11.2;87.42;14.0;8.9;8.7;eor
26963;2968;2019-10-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.9;-999.0;10.6;77.88;13.2;8.5;6.9;eor
26964;2968;2019-10-06 00:00:00+00:00;-999;-999.0;-999.0;3;18.6;4;-999.0;-999;-999.0;10.0;-999.0;9.0;86.58;9.6;8.4;7.9;eor
26965;2968;2019-10-07 00:00:00+00:00;-999;-999.0;-999.0;3;5.2;4;-999.0;-999;-999.0;10.8;-999.0;10.9;83.17;13.0;8.4;8.2;eor
26966;2968;2019-10-08 00:00:00+00:00;-999;-999.0;-999.0;3;6.7;4;-999.0;-999;-999.0;13.9;-999.0;13.0;92.33;14.7;11.8;9.5;eor
26967;2968;2019-10-09 00:00:00+00:00;-999;-999.0;-999.0;3;2.3;4;-999.0;-999;-999.0;11.4;-999.0;12.6;78.33;15.1;10.9;8.1;eor
26968;2968;2019-10-10 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;10.9;-999.0;12.7;74.5;16.5;10.0;7.7;eor
26969;2968;2019-10-11 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;12.3;-999.0;14.9;72.38;17.5;11.4;9.7;eor
26970;2968;2019-10-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;13.9;-999.0;16.7;73.08;19.6;11.5;8.5;eor
26971;2968;2019-10-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;16.8;-999.0;19.5;75.33;25.0;15.0;11.9;eor
26972;2968;2019-10-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;15.4;-999.0;18.9;71.58;23.7;14.3;12.3;eor
26973;2968;2019-10-15 00:00:00+00:00;-999;-999.0;-999.0;3;10.3;4;-999.0;-999;-999.0;14.9;-999.0;15.8;83.25;18.9;12.6;11.5;eor
26974;2968;2019-10-16 00:00:00+00:00;-999;-999.0;-999.0;3;5.3;4;-999.0;-999;-999.0;13.3;-999.0;13.7;85.21;15.7;12.0;10.6;eor
26975;2968;2019-10-17 00:00:00+00:00;-999;-999.0;-999.0;3;1.8;4;-999.0;-999;-999.0;14.6;-999.0;15.0;85.5;17.2;13.6;11.7;eor
26976;2968;2019-10-18 00:00:00+00:00;-999;-999.0;-999.0;3;4.0;4;-999.0;-999;-999.0;11.8;-999.0;13.7;75.29;17.2;11.0;9.2;eor
26977;2968;2019-10-19 00:00:00+00:00;-999;-999.0;-999.0;3;5.6;4;-999.0;-999;-999.0;12.8;-999.0;12.8;86.42;15.0;10.8;9.6;eor
26978;2968;2019-10-20 00:00:00+00:00;-999;-999.0;-999.0;3;14.3;4;-999.0;-999;-999.0;14.0;-999.0;12.6;96.13;13.5;11.7;11.2;eor
26979;2968;2019-10-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;12.8;-999.0;14.4;78.67;18.0;11.8;9.5;eor
26980;2968;2019-10-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.6;-999.0;11.9;83.58;14.7;10.0;7.4;eor
26981;2968;2019-10-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;12.7;-999.0;13.0;84.58;16.5;9.8;7.9;eor
26982;2968;2019-10-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;13.4;-999.0;15.6;76.71;20.5;12.0;10.1;eor
26983;2968;2019-10-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;11.8;-999.0;15.2;68.79;17.6;12.7;9.6;eor
26984;2968;2019-10-26 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;12.9;-999.0;16.6;68.46;21.0;13.9;11.5;eor
26985;2968;2019-10-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;10.6;-999.0;10.8;81.42;17.7;4.4;1.9;eor
26986;2968;2019-10-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.4;-999.0;5.4;93.17;9.3;2.7;0.9;eor
26987;2968;2019-10-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.0;-999.0;7.3;79.92;12.7;4.0;1.3;eor
26988;2968;2019-10-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.7;-999.0;4.7;80.08;9.6;0.9;-1.1;eor
26989;2968;2019-10-31 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.0;-999.0;4.8;72.38;11.2;-0.6;-2.2;eor
26990;2968;2019-11-01 00:00:00+00:00;-999;-999.0;-999.0;3;7.4;4;-999.0;-999;-999.0;9.2;-999.0;7.3;87.58;12.0;3.8;1.6;eor
26991;2968;2019-11-02 00:00:00+00:00;-999;-999.0;-999.0;3;4.7;4;-999.0;-999;-999.0;12.4;-999.0;13.6;79.58;15.8;11.8;10.1;eor
26992;2968;2019-11-03 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;11.9;-999.0;12.4;83.0;15.1;10.2;9.3;eor
26993;2968;2019-11-04 00:00:00+00:00;-999;-999.0;-999.0;3;5.6;4;-999.0;-999;-999.0;11.1;-999.0;10.9;85.29;12.3;9.4;6.9;eor
26994;2968;2019-11-05 00:00:00+00:00;-999;-999.0;-999.0;3;3.9;4;-999.0;-999;-999.0;10.9;-999.0;9.9;89.46;13.4;8.2;7.1;eor
26995;2968;2019-11-06 00:00:00+00:00;-999;-999.0;-999.0;3;3.5;4;-999.0;-999;-999.0;10.7;-999.0;8.7;94.63;10.3;7.5;6.6;eor
26996;2968;2019-11-07 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;9.5;-999.0;8.6;84.71;11.1;4.7;2.6;eor
26997;2968;2019-11-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.4;4;-999.0;-999;-999.0;8.1;-999.0;6.1;86.42;10.6;3.0;0.6;eor
26998;2968;2019-11-09 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;7.8;-999.0;5.5;86.21;8.5;2.5;0.8;eor
26999;2968;2019-11-10 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;6.9;-999.0;3.8;86.75;8.6;0.2;-1.5;eor
27000;2968;2019-11-11 00:00:00+00:00;-999;-999.0;-999.0;3;2.6;4;-999.0;-999;-999.0;7.6;-999.0;5.3;84.88;7.5;3.1;3.2;eor
27001;2968;2019-11-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;7.3;-999.0;5.5;80.5;7.9;2.6;0.9;eor
27002;2968;2019-11-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;7.6;-999.0;5.8;81.67;8.4;2.7;1.2;eor
27003;2968;2019-11-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.1;-999.0;6.2;75.38;9.1;3.0;0.7;eor
27004;2968;2019-11-15 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.8;-999.0;4.8;79.04;7.6;1.8;-0.4;eor
27005;2968;2019-11-16 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.1;-999.0;4.9;82.46;8.4;2.0;-0.8;eor
27006;2968;2019-11-17 00:00:00+00:00;-999;-999.0;-999.0;3;14.8;4;-999.0;-999;-999.0;7.2;-999.0;3.4;91.54;6.6;0.1;-1.7;eor
27007;2968;2019-11-18 00:00:00+00:00;-999;-999.0;-999.0;3;29.2;4;-999.0;-999;-999.0;8.6;-999.0;5.2;96.96;6.8;3.9;3.9;eor
27008;2968;2019-11-19 00:00:00+00:00;-999;-999.0;-999.0;3;7.1;4;-999.0;-999;-999.0;8.0;-999.0;4.7;93.63;6.7;2.0;0.9;eor
27009;2968;2019-11-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.7;-999.0;3.0;88.0;6.0;-0.2;-2.2;eor
27010;2968;2019-11-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;6.7;-999.0;3.3;86.92;6.9;-0.8;-2.8;eor
27011;2968;2019-11-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;8.0;-999.0;6.1;84.17;8.9;4.1;2.9;eor
27012;2968;2019-11-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.6;-999.0;7.3;75.54;13.6;3.7;1.3;eor
27013;2968;2019-11-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.3;-999.0;6.6;85.71;10.9;3.8;1.4;eor
27014;2968;2019-11-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;8.8;-999.0;7.0;87.92;9.4;3.4;2.1;eor
27015;2968;2019-11-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;10.3;-999.0;9.5;86.13;12.0;6.0;4.0;eor
27016;2968;2019-11-27 00:00:00+00:00;-999;-999.0;-999.0;3;1.0;4;-999.0;-999;-999.0;10.5;-999.0;11.4;78.04;13.2;9.9;8.4;eor
27017;2968;2019-11-28 00:00:00+00:00;-999;-999.0;-999.0;3;6.5;4;-999.0;-999;-999.0;10.4;-999.0;10.5;81.92;11.9;8.5;8.0;eor
27018;2968;2019-11-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.8;-999.0;6.7;79.92;9.1;2.4;-0.2;eor
27019;2968;2019-11-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.4;-999.0;1.6;92.88;5.8;-1.2;-3.0;eor
27020;2968;2019-12-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.7;-999.0;2.5;78.46;5.0;-0.8;-2.8;eor
27021;2968;2019-12-02 00:00:00+00:00;-999;-999.0;-999.0;3;2.0;4;-999.0;-999;-999.0;7.1;-999.0;2.8;94.04;5.2;-0.7;-3.1;eor
27022;2968;2019-12-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.0;-999.0;6.3;93.58;7.8;4.4;1.7;eor
27023;2968;2019-12-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.7;-999.0;3.6;85.33;7.0;1.8;-1.2;eor
27024;2968;2019-12-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.8;-999.0;1.8;84.13;5.3;-0.7;-2.9;eor
27025;2968;2019-12-06 00:00:00+00:00;-999;-999.0;-999.0;3;8.9;4;-999.0;-999;-999.0;7.0;-999.0;4.0;84.54;8.6;0.2;-1.2;eor
27026;2968;2019-12-07 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;9.3;-999.0;9.1;80.21;9.8;8.2;5.2;eor
27027;2968;2019-12-08 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;9.2;-999.0;10.0;74.21;12.0;6.8;4.9;eor
27028;2968;2019-12-09 00:00:00+00:00;-999;-999.0;-999.0;3;4.8;4;-999.0;-999;-999.0;8.0;-999.0;7.2;78.08;8.6;4.2;1.3;eor
27029;2968;2019-12-10 00:00:00+00:00;-999;-999.0;-999.0;3;6.0;4;-999.0;-999;-999.0;6.5;-999.0;4.5;77.88;7.5;0.7;-1.6;eor
27030;2968;2019-12-11 00:00:00+00:00;-999;-999.0;-999.0;3;7.5;4;-999.0;-999;-999.0;7.6;-999.0;4.2;92.54;5.1;3.3;1.8;eor
27031;2968;2019-12-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.8;-999.0;5.0;78.42;7.0;3.4;2.0;eor
27032;2968;2019-12-13 00:00:00+00:00;-999;-999.0;-999.0;3;12.7;4;-999.0;-999;-999.0;7.3;-999.0;4.5;86.67;6.7;2.8;2.0;eor
27033;2968;2019-12-14 00:00:00+00:00;-999;-999.0;-999.0;3;2.5;4;-999.0;-999;-999.0;7.7;-999.0;6.5;79.63;8.3;4.8;2.4;eor
27034;2968;2019-12-15 00:00:00+00:00;-999;-999.0;-999.0;3;2.0;4;-999.0;-999;-999.0;7.9;-999.0;7.9;74.08;10.8;3.9;0.6;eor
27035;2968;2019-12-16 00:00:00+00:00;-999;-999.0;-999.0;3;1.2;4;-999.0;-999;-999.0;10.0;-999.0;8.4;90.58;10.2;5.1;3.3;eor
27036;2968;2019-12-17 00:00:00+00:00;-999;-999.0;-999.0;3;3.1;4;-999.0;-999;-999.0;10.4;-999.0;12.9;70.29;16.2;8.9;6.7;eor
27037;2968;2019-12-18 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.1;-999.0;8.7;81.33;11.3;5.8;3.1;eor
27038;2968;2019-12-19 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.6;-999.0;10.7;75.17;14.7;8.1;5.0;eor
27039;2968;2019-12-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.1;-999.0;10.3;71.75;12.3;8.8;6.2;eor
27040;2968;2019-12-21 00:00:00+00:00;-999;-999.0;-999.0;3;1.6;4;-999.0;-999;-999.0;8.2;-999.0;8.4;74.04;10.6;6.6;4.1;eor
27041;2968;2019-12-22 00:00:00+00:00;-999;-999.0;-999.0;3;3.0;4;-999.0;-999;-999.0;9.3;-999.0;8.4;83.96;11.3;6.6;4.6;eor
27042;2968;2019-12-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.6;4;-999.0;-999;-999.0;9.1;-999.0;8.1;84.25;9.4;6.4;3.1;eor
27043;2968;2019-12-24 00:00:00+00:00;-999;-999.0;-999.0;3;8.0;4;-999.0;-999;-999.0;9.1;-999.0;8.2;83.33;11.2;6.1;3.4;eor
27044;2968;2019-12-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;9.6;-999.0;7.6;91.58;8.6;5.5;3.1;eor
27045;2968;2019-12-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;8.4;-999.0;6.2;88.17;6.9;5.0;4.6;eor
27046;2968;2019-12-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.6;-999.0;4.9;87.63;6.5;1.3;-1.0;eor
27047;2968;2019-12-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;5.6;-999.0;1.5;81.75;4.0;-1.2;-3.1;eor
27048;2968;2019-12-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.9;-999.0;2.0;69.75;4.1;0.0;-1.5;eor
27049;2968;2019-12-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.5;-999.0;4.6;53.42;10.1;1.3;-2.6;eor
27050;2968;2019-12-31 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.1;-999.0;2.3;83.08;5.2;-0.6;-2.9;eor
27051;2968;2020-01-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.9;-999.0;1.7;85.88;3.9;0.0;-2.2;eor
27052;2968;2020-01-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.3;-999.0;2.6;85.46;5.7;-0.4;-1.7;eor
27053;2968;2020-01-03 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;9.2;-999.0;7.9;85.33;10.7;4.7;2.0;eor
27054;2968;2020-01-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;8.0;-999.0;5.7;87.75;7.4;3.2;-0.1;eor
27055;2968;2020-01-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.2;-999.0;6.7;83.29;7.7;4.9;1.3;eor
27056;2968;2020-01-06 00:00:00+00:00;-999;-999.0;-999.0;3;1.7;4;-999.0;-999;-999.0;6.5;-999.0;5.8;71.38;7.6;3.1;0.6;eor
27057;2968;2020-01-07 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;8.2;-999.0;6.5;84.83;9.5;3.1;2.8;eor
27058;2968;2020-01-08 00:00:00+00:00;-999;-999.0;-999.0;3;3.6;4;-999.0;-999;-999.0;10.0;-999.0;9.1;85.83;11.4;6.7;4.7;eor
27059;2968;2020-01-09 00:00:00+00:00;-999;-999.0;-999.0;3;6.0;4;-999.0;-999;-999.0;11.9;-999.0;11.3;88.92;13.3;9.8;8.7;eor
27060;2968;2020-01-10 00:00:00+00:00;-999;-999.0;-999.0;3;6.6;4;-999.0;-999;-999.0;9.4;-999.0;7.9;87.96;10.9;2.4;-0.1;eor
27061;2968;2020-01-11 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.0;-999.0;4.8;81.79;7.6;1.1;-0.6;eor
27062;2968;2020-01-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;7.5;-999.0;5.6;82.46;8.3;2.0;0.1;eor
27063;2968;2020-01-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;8.3;-999.0;7.2;82.29;9.5;4.7;1.4;eor
27064;2968;2020-01-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.0;-999.0;10.6;70.17;12.6;8.4;7.4;eor
27065;2968;2020-01-15 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;9.3;-999.0;11.9;66.67;14.1;7.9;3.7;eor
27066;2968;2020-01-16 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;8.8;-999.0;8.3;80.46;12.6;3.8;0.4;eor
27067;2968;2020-01-17 00:00:00+00:00;-999;-999.0;-999.0;3;0.7;4;-999.0;-999;-999.0;8.8;-999.0;8.6;78.0;10.6;5.6;2.2;eor
27068;2968;2020-01-18 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;7.0;-999.0;5.2;79.54;7.4;2.7;0.2;eor
27069;2968;2020-01-19 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;7.0;-999.0;3.5;89.75;6.1;1.0;-2.2;eor
27070;2968;2020-01-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.8;-999.0;2.1;95.13;6.2;-0.8;-3.0;eor
27071;2968;2020-01-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.4;-999.0;0.4;85.79;5.7;-3.1;-4.9;eor
27072;2968;2020-01-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.9;-999.0;-0.2;97.0;2.1;-2.8;-5.0;eor
27073;2968;2020-01-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.5;-999.0;2.5;88.58;3.6;0.2;-1.6;eor
27074;2968;2020-01-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.6;-999.0;1.1;83.92;1.8;0.6;-0.4;eor
27075;2968;2020-01-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.5;-999.0;2.1;91.38;3.8;0.6;0.6;eor
27076;2968;2020-01-26 00:00:00+00:00;-999;-999.0;-999.0;3;1.2;4;-999.0;-999;-999.0;7.4;-999.0;5.1;84.92;10.2;1.1;0.5;eor
27077;2968;2020-01-27 00:00:00+00:00;-999;-999.0;-999.0;3;6.8;4;-999.0;-999;-999.0;8.9;-999.0;7.5;85.63;9.7;5.4;4.2;eor
27078;2968;2020-01-28 00:00:00+00:00;-999;-999.0;-999.0;3;3.3;4;-999.0;-999;-999.0;7.1;-999.0;6.0;76.0;7.9;4.0;1.7;eor
27079;2968;2020-01-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;6.7;-999.0;5.1;76.25;7.1;3.8;1.3;eor
27080;2968;2020-01-30 00:00:00+00:00;-999;-999.0;-999.0;3;1.6;4;-999.0;-999;-999.0;8.6;-999.0;8.4;77.17;13.2;5.9;3.2;eor
27081;2968;2020-01-31 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;11.4;-999.0;12.5;78.58;15.8;10.6;8.4;eor
27082;2968;2020-02-01 00:00:00+00:00;-999;-999.0;-999.0;3;21.5;4;-999.0;-999;-999.0;10.9;-999.0;11.1;82.42;12.7;8.4;5.9;eor
27083;2968;2020-02-02 00:00:00+00:00;-999;-999.0;-999.0;3;3.6;4;-999.0;-999;-999.0;9.8;-999.0;9.9;80.17;13.7;6.4;5.6;eor
27084;2968;2020-02-03 00:00:00+00:00;-999;-999.0;-999.0;3;15.2;4;-999.0;-999;-999.0;9.7;-999.0;10.1;79.21;11.6;5.3;5.0;eor
27085;2968;2020-02-04 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;7.6;-999.0;5.1;86.92;7.2;3.4;1.8;eor
